"","X","FID","density","basal","POINT_X","POINT_Y","Line","Type","distance"
"310",310,154,16.9762491577,6.54611622799,589837.334495,4561928.43517,"East","Savanna",28846.7381357059
"311",311,155,0,0,523647.716838,4586089.87908,"West","Prairie",-23545.4635644325
"312",312,155,7.47201447171,3.95271514388,590699.464181,4560349.14165,"East","Savanna",29712.6365501984
"313",313,156,0,0,517949.314814,4577231.79916,"West","Prairie",-30820.5756118853
"314",314,156,58.1837704992,7.19364500847,591506.499556,4560372.25257,"East","Forest",30519.9049617658
"315",315,157,0,0,519550.637816,4577223.29114,"West","Prairie",-29309.3774384782
"316",316,157,11.2679950991,13.4346356013,588276.615596,4558660.21463,"East","Savanna",27318.6185326549
"317",317,158,0,0,520345.970833,4577215.24433,"West","Prairie",-28563.7695816797
"318",318,158,21.2506511572,7.79593344697,588282.676201,4560270.8971,"East","Savanna",27295.083302289
"319",319,159,0,0,521207.35604,4583671.84464,"West","Prairie",-26182.2515316294
"320",320,159,50.0266566019,26.8191161556,592886.807869,4566871.19955,"East","Forest",31701.7129278203
"321",321,160,0,0,525209.852753,4578848.09816,"West","Prairie",-23435.304882238
"322",322,160,76.0121958107,15.406379248,586566.005337,4563448.64505,"East","Forest",25435.7317721438
"323",323,161,0,0,525235.031336,4583658.03222,"West","Prairie",-22195.667685101
"324",324,161,17.5289776483,6.43061439055,587453.174367,4561057.90911,"East","Savanna",26486.3576410627
"325",325,162,2.29046296299,0.543158326126,585756.409132,4563427.33696,"East","Savanna",24630.6897102828
"326",326,162,2.53281348348,0.600629110491,522002.379192,4579647.31568,"West","Savanna",-26229.4702567972
"327",327,163,111.24675158,73.2804293665,587526.786164,4558639.64073,"East","Forest",26570.6920460016
"328",328,163,946.085977999,65.1968823653,525238.771705,4585291.78414,"West","Forest",-22003.934839305
"329",329,164,40.9482597802,11.2873414807,584803.748898,4566629.11252,"East","Savanna",23615.9341837439
"330",330,164,212.945382437,21.5802035841,524414.906517,4580460.21721,"West","Forest",-23685.942248377
"331",331,165,65.1493944101,26.409348325,584182.659528,4558544.5425,"East","Forest",23236.9718213392
"332",332,165,99.5531318716,40.3554531895,522779.103306,4577209.15196,"West","Forest",-26293.953976903
"333",333,166,1.17068555612,0.185670074738,593753.377381,4565303.88975,"East","Savanna",32539.8541465318
"334",334,166,1.3551878335,0.154503857434,522006.630414,4578834.39123,"West","Savanna",-26465.3733015601
"335",335,167,0,0,517146.412418,4584471.12564,"West","Prairie",-30136.2935037921
"336",336,167,4.17607306693,1.5002776465,591451.599816,4561982.65692,"East","Savanna",30442.8157799321
"337",337,168,0,0,523611.537044,4577216.67727,"West","Prairie",-25520.6125615732
"338",338,168,396.373555538,197.832763431,585913.773296,4558593.17727,"East","Forest",24962.3385152047
"339",339,169,0,0,521992.615762,4582057.25685,"West","Prairie",-25666.271438666
"340",340,169,89.5749402382,71.5319484417,589058.087088,4561096.29519,"East","Forest",28091.5034653421
"341",341,170,0,0,517139.09179,4581258.6164,"West","Prairie",-30583.0259849055
"342",342,170,20.2506238289,7.40854492146,589888.566725,4558711.48931,"East","Savanna",28926.5551887209
"343",343,171,0,0,516314.978537,4577233.04352,"West","Prairie",-32374.1154977127
"344",344,171,68.794442418,11.8519438878,589028.921773,4561899.7494,"East","Forest",28048.4526835395
"345",345,172,0,0,517150.166351,4585275.95427,"West","Prairie",-30075.2138907734
"346",346,172,0,0,592285.497523,4561201.77539,"East","Prairie",31320.5549817727
"347",347,173,0,0,525207.26602,4579657.72199,"West","Prairie",-23167.9333646055
"348",348,173,189.437682736,117.491136574,587478.104441,4560248.95603,"East","Forest",26490.3204279676
"349",349,174,0,0,516330.717824,4582058.58649,"West","Prairie",-31240.3601347269
"350",350,174,2.99462063019,1.34137865661,592086.782946,4566825.47766,"East","Savanna",30900.4658736358
"351",351,175,0,0,587222.231752,4566649.73566,"East","Prairie",26032.8584385981
"352",352,175,99.5309738453,21.9888267383,525203.294761,4580467.3328,"West","Forest",-22927.3801780753
"353",353,176,0,0,518768.466141,4580464.86143,"West","Prairie",-29152.5439368174
"354",354,176,40.0427651289,7.40583852971,585644.76879,4566651.00482,"East","Savanna",24457.0556036469
"355",355,177,0,0,590645.744196,4561957.11547,"East","Prairie",29645.5978735782
"356",356,177,0.411172587883,0.279389606369,520408.902046,4586077.56598,"West","Prairie",-26782.4938635371
"357",357,178,1.53731225513,0.489970631333,520405.945918,4585287.00226,"West","Savanna",-26824.8500009917
"358",358,178,10.8828046333,8.69069203796,585729.576595,4564234.09851,"East","Savanna",24548.7245313645
"359",359,179,14.9097278628,8.00816285654,524418.741778,4582068.16582,"West","Savanna",-23288.2976960831
"360",360,179,190.952821609,52.6359292379,587502.446768,4559444.29802,"East","Forest",26518.321737344
"361",361,180,21.1565462648,9.91616670742,522833.018344,4583672.92991,"West","Savanna",-24570.6530534559
"362",362,180,25.5907596257,12.1501064523,589148.556347,4558688.19775,"East","Savanna",28188.3080167259
"363",363,181,11.7424913949,1.07695148656,521989.699192,4577211.82294,"West","Savanna",-27027.0053862099
"364",364,181,64.2338956482,31.7666482484,589117.906133,4559490.51835,"East","Forest",28132.6637899427
"365",365,182,0.502694235564,0.103161166188,592947.529104,4565263.6343,"East","Savanna",31734.3139543446
"366",366,182,15.4364404701,1.90850940019,525216.54169,4578035.30776,"West","Savanna",-23724.7043536287
"367",367,183,52.1149117136,7.10348717966,518774.549449,4584481.88585,"West","Forest",-28513.3552392273
"368",368,183,144.215345196,91.489892502,590496.187681,4565970.82287,"East","Forest",29285.5678081116
"369",369,184,8.51968247158,7.32160966009,586508.104305,4565058.33256,"East","Savanna",25297.9970913084
"370",370,184,19.2670036891,2.81166764229,517143.327447,4577232.2579,"West","Savanna",-31585.7464003242
"371",371,185,42.1106185785,15.7899463835,593720.106282,4566110.40549,"East","Savanna",32511.3963711785
"372",372,185,80.904802654,7.91204823974,521177.732203,4577213.53719,"West","Forest",-27784.5955134274
"373",373,186,0,0,518774.54482,4582872.58176,"West","Prairie",-28701.3089567913
"374",374,186,29.7266292402,10.1372007102,593816.941848,4563684.79301,"East","Savanna",32653.9729930674
"375",375,187,18.0081488098,6.60640130913,586617.489435,4561842.29781,"East","Savanna",25667.1490307302
"376",376,187,104.29547866,38.2614445287,522019.769767,4586089.64872,"West","Forest",-25172.2350277822
"377",377,188,13.8047514556,3.49748540482,525212.036283,4582073.11034,"West","Savanna",-22512.6758630244
"378",378,188,42.9819500163,4.81321989422,593963.701998,4559654.02034,"East","Savanna",32975.9077367675
"379",379,189,56.0818510433,6.93377078113,517962.732649,4585277.78838,"West","Forest",-29263.9409697106
"380",380,189,83.9168405261,37.5888209937,589087.25058,4560292.83278,"East","Forest",28099.8549196222
"381",381,190,0,0,524417.382036,4577219.59666,"West","Prairie",-24777.3493760521
"382",382,190,93.9374874018,20.610292279,584902.990353,4563405.35126,"East","Forest",23782.3848324654
"383",383,191,5.123088045,0.573695453293,520386.038671,4581255.81986,"West","Savanna",-27401.5913259059
"384",384,191,27.7786945187,5.63026890887,593686.832096,4566916.91135,"East","Savanna",32502.9629590242
"385",385,192,0,0,516317.593802,4580454.02053,"West","Prairie",-31547.7533661412
"386",386,192,0.423478193217,0.18968833788,593785.160525,4564494.34913,"East","Prairie",32586.8945268052
"387",387,193,7.97036807199,4.94330161861,585611.566789,4567436.84826,"East","Savanna",24473.0927497316
"388",388,193,37.2677690587,3.77677146226,523625.983943,4581260.08847,"West","Savanna",-24242.6602568514
"389",389,194,5.25535578511,5.79453150563,587375.601618,4563469.95039,"East","Savanna",26241.0716488207
"390",390,194,134.927770226,4.92256154243,525223.111663,4582865.58649,"West","Forest",-22341.0921830106
"391",391,195,42.4078991804,10.593781046,585702.735544,4565040.85113,"East","Savanna",24493.0936478234
"392",392,195,112.749119248,29.7651582539,520379.663622,4580454.15609,"West","Forest",-27587.5070944852
"393",393,196,3.6228175464,0.998625557913,521995.372994,4581258.74951,"West","Savanna",-25829.8090434527
"394",394,196,75.6108867081,99.3062638558,587344.536332,4564272.87885,"East","Forest",26159.7586901958
"395",395,197,36.6537084343,9.65780826417,517958.271123,4583670.56732,"West","Savanna",-29407.7663025422
"396",396,197,160.347460673,34.4496852127,585781.575307,4562622.5365,"East","Forest",24736.8515174354
"397",397,198,5.50974508267,5.37147907548,590615.123166,4562761.08162,"East","Savanna",29529.4504634281
"398",398,198,45.9870116425,4.21765525604,518773.882942,4583674.83566,"West","Savanna",-28597.1077869145
"399",399,199,0.730001936503,0.267805747271,523625.465717,4582060.82127,"West","Savanna",-24065.5489741879
"400",400,199,12.9709404112,4.73218021245,587428.243087,4561866.86396,"East","Savanna",26466.4265061339
"401",401,200,3.57144461667,1.0496130651,521188.893824,4580457.20256,"West","Savanna",-26801.4632840286
"402",402,200,24.2593029107,11.0631332003,585673.754236,4565845.93031,"East","Savanna",24461.8216129879
"403",403,201,0,0,584853.364622,4565010.50957,"East","Prairie",23644.5118933204
"404",404,201,167.165987763,10.8421448001,516333.902489,4583661.54217,"West","Forest",-31023.1019801233
"405",405,202,0,0,521999.44028,4582865.56429,"West","Prairie",-25515.6257267168
"406",406,202,0.218523487488,0.0575782924436,592887.095145,4560423.31506,"East","Prairie",31901.0733900737
"407",407,203,11.3452174246,2.43745156492,517144.487283,4582863.51524,"West","Savanna",-30316.4280509808
"408",408,203,32.8828634449,8.66423627767,587267.852608,4565862.77543,"East","Savanna",26056.002081808
"409",409,204,9.58998786117,8.41633976967,593009.097678,4563651.15278,"East","Savanna",31849.3772850525
"410",410,204,1054.3796476,96.1671695841,518755.305675,4577231.33253,"West","Forest",-30057.5377229136
"411",411,205,0.685526722158,0.11567138524,588830.01775,4567515.72461,"East","Savanna",27688.3344678598
"412",412,205,64.0240128848,7.16955960369,518776.37171,4586078.2208,"West","Forest",-28414.0530875343
"413",413,206,0.52028180983,0.143415092248,586674.554891,4560225.78982,"East","Savanna",25686.5741190347
"414",414,206,59.6511249661,21.8833859176,521998.163359,4578023.1088,"West","Forest",-26735.3565582181
"415",415,207,0.293924578037,0.0297867563964,517142.656226,4583666.29232,"West","Prairie",-30218.6957904531
"416",416,207,14.2759241829,12.2683849724,590672.605335,4561153.13388,"East","Savanna",29707.0027079657
"417",417,208,0.759174887278,0.192339796663,521192.517248,4582057.3673,"West","Savanna",-26451.7130032949
"418",418,208,31.6558283328,27.011772535,589003.909788,4562706.75637,"East","Savanna",27931.0595103814
"419",419,209,0,0,523659.770091,4583669.09273,"West","Prairie",-23752.4074569232
"420",420,209,13.1364722324,8.31377956266,587401.922664,4562668.40601,"East","Savanna",26341.7851573923
"421",421,210,16.7147289893,2.06655267835,525246.571967,4586086.1942,"West","Savanna",-21948.0984710128
"422",422,210,24.8880350967,3.99767226697,588891.86575,4565910.12373,"East","Savanna",27680.5161314806
"423",423,211,0,0,525207.666601,4581270.22602,"West","Prairie",-22706.781368757
"424",424,211,81.0136281931,39.7366045522,593236.579775,4558826.70224,"East","Forest",32267.4614139145
"425",425,212,0,0,584612.396003,4571410.07567,"East","Prairie",24042.1515278826
"426",426,212,78.8585771737,0.998955771123,520400.433598,4582863.64737,"West","Forest",-27094.8568165655
"427",427,213,0,0,520408.449106,4583669.81527,"West","Prairie",-26975.0512309
"428",428,213,0,0,588523.767918,4575583.57736,"East","Prairie",28656.3901146045
"429",429,214,0,0,533292.78011,4595701.05249,"West","Prairie",-14456.4235001585
"430",430,214,0,0,588481.481708,4577124.53074,"East","Prairie",29031.1823497609
"431",431,215,0,0,533275.04792,4592487.03571,"West","Prairie",-14670.993141671
"432",432,215,0,0,584669.046787,4569803.80215,"East","Prairie",23844.068982228
"433",433,216,0,0,534090.77452,4593294.67874,"West","Prairie",-13761.4862435911
"434",434,216,0,0,590121.797796,4575635.87411,"East","Prairie",30220.6135887905
"435",435,217,0,0,534899.22262,4593298.92505,"West","Prairie",-12959.7152289858
"436",436,217,0,0,590955.700671,4574851.89001,"East","Prairie",30863.0193930587
"437",437,218,0,0,527637.575369,4588471.45243,"West","Prairie",-19591.2655035541
"438",438,218,0,0,591763.296951,4574883.63883,"East","Prairie",31660.4609495876
"439",439,219,0,0,527634.38242,4590083.17659,"West","Prairie",-19779.3936007789
"440",440,219,0,0,591738.287333,4575699.78555,"East","Prairie",31808.8383372577
"441",441,220,0,0,528440.972341,4587665.47617,"West","Prairie",-18745.075067511
"442",442,220,0,0,591713.271917,4576515.93227,"East","Prairie",31977.2939874632
"443",443,221,0,0,530064.475916,4586856.81752,"West","Prairie",-17111.1563603722
"444",444,221,0,0,592583.896986,4574915.29824,"East","Prairie",32471.1713442019
"445",445,222,0,0,531665.051225,4590875.58088,"West","Prairie",-15930.1073030825
"446",446,222,0,0,592533.359576,4576540.96121,"East","Prairie",32778.4088371077
"447",447,223,0,0,532471.496784,4586866.33851,"West","Prairie",-14704.1587119014
"448",448,223,0,0,593404.501225,4574946.95892,"East","Prairie",33282.400960711
"449",449,224,0,0,532464.788007,4590090.94518,"West","Prairie",-15007.2127860771
"450",450,224,0,0,593378.972843,4575756.47363,"East","Prairie",33421.9640687078
"451",451,225,0,0,532477.641243,4593288.00889,"West","Prairie",-15363.1809143739
"452",452,225,0,0,593353.450021,4576565.98918,"East","Prairie",33580.4608023105
"453",453,226,0,0,533270.02691,4591683.57009,"West","Prairie",-14551.9462670174
"454",454,226,353.095207295,26.6584813731,592699.642405,4571701.08145,"East","Forest",32087.7499018485
"455",455,227,0,0,533297.628809,4594899.95499,"West","Prairie",-14439.3842157719
"456",456,227,205.198802958,48.2447564265,590330.735476,4569986.44223,"East","Forest",29458.1586843412
"457",457,228,0,0,526014.937755,4588477.82287,"West","Prairie",-21210.2119964446
"458",458,228,84.4969923425,10.4897382054,593480.560844,4572537.26083,"East","Forest",32981.4506805653
"459",459,229,0,0,525975.037542,4590085.55944,"West","Prairie",-21420.5804551203
"460",460,229,1602.11298374,71.6214622426,589524.241382,4569958.9292,"East","Forest",28656.9977789839
"461",461,230,0,0,526835.247579,4589279.76402,"West","Prairie",-20464.9622584847
"462",462,230,29.8262638756,17.0023398517,590148.104174,4574820.13709,"East","Savanna",30066.1523985252
"463",463,231,0,0,526830.958087,4590895.20903,"West","Prairie",-20697.9368606874
"464",464,231,124.991290262,45.0938233776,590241.495344,4572406.17858,"East","Forest",29751.2507380997
"465",465,232,0,0,526828.577811,4591706.06931,"West","Prairie",-20836.353774866
"466",466,232,56.2369895043,20.5169062923,590388.082831,4568385.30684,"East","Forest",29314.9260455556
"467",467,233,0,0,527638.807753,4586873.07184,"West","Prairie",-19536.6024101634
"468",468,233,365.767141472,78.5828651854,591202.363911,4568410.8472,"East","Forest",30127.8408491948
"469",469,234,0,0,528443.949105,4586863.23307,"West","Prairie",-18731.563089665
"470",470,234,76.2648183954,37.71649898,588717.745701,4569931.40051,"East","Forest",27856.1677917601
"471",471,235,0,0,529154.901181,4586860.19888,"West","Prairie",-18020.6626799347
"472",472,235,126.116549666,33.2301834559,591890.099281,4571673.81865,"East","Forest",31288.4122954024
"473",473,236,0,0,533259.13544,4588487.68198,"West","Prairie",-13993.1017282036
"474",474,236,72.3232409581,8.94180141387,591863.356185,4572484.31599,"East","Forest",31369.9321802006
"475",475,237,0,0,534080.714778,4590101.86426,"West","Prairie",-13414.0599696019
"476",476,237,232.948222686,106.23294601,592644.271057,4573320.49539,"East","Forest",32257.3482051996
"477",477,238,0,0,534098.509817,4594915.45771,"West","Prairie",-13638.3730383348
"478",478,238,127.47475884,63.0421957714,591137.210833,4570017.37866,"East","Forest",30260.1188075615
"479",479,239,0,0,534899.390739,4594930.95036,"West","Prairie",-12837.3645427409
"480",480,239,64.8932255931,48.5336589402,591980.168927,4569242.34677,"East","Forest",30991.1586095241
"481",481,240,0,0,528437.995793,4588467.7204,"West","Prairie",-18792.8556552175
"482",482,240,75.4516571134,19.5747425125,593509.192074,4571728.34437,"East","Forest",32887.6158219611
"483",483,241,0,0,529243.955255,4588471.47291,"West","Prairie",-17989.7071529041
"484",484,241,103.162943302,33.4549983595,593562.760388,4570114.10279,"East","Forest",32674.1224742323
"485",485,242,0,0,530057.197629,4587666.02356,"West","Prairie",-17129.9250388668
"486",486,242,180.137005082,25.2836646632,593451.932454,4573346.17516,"East","Forest",33060.123028031
