"","FID","density","basal","POINT_X","POINT_Y","Line","Type"
"2963",1481,61.72773396,22.6452028328,529345.123532,4572424.26208,"West","Forest"
"2964",1481,140.687286663,49.1169499523,565620.410958,4593812.67767,"East","Forest"
"2965",1482,0,0,530149.138103,4575629.25447,"West","Prairie"
"2966",1482,0,0,565699.07872,4587375.26147,"East","Prairie"
"2967",1483,0,0,572038.853318,4593932.04659,"East","Prairie"
"2968",1483,0.404020035336,0.199806694243,533346.12656,4576449.42217,"West","Prairie"
"2969",1484,0.422913429631,0.125147344318,533361.567496,4574032.49352,"West","Prairie"
"2970",1484,48.931204433,45.0751415759,572070.369529,4590685.42241,"East","Forest"
"2971",1485,6.66149748227,1.00587831768,571204.76143,4595519.39544,"East","Savanna"
"2972",1485,8.40856626136,3.94113215714,531773.124062,4568397.00351,"West","Savanna"
"2973",1486,0.832818948068,0.229565600808,526934.559867,4570798.64071,"West","Savanna"
"2974",1486,623.112319403,116.506463174,570418.666851,4594712.32726,"East","Forest"
"2975",1487,0.618744627541,0.196892149108,531745.398747,4574038.49699,"West","Savanna"
"2976",1487,1602.11298374,361.005365881,572050.330883,4592324.05799,"East","Forest"
"2977",1488,132.295530527,45.919067317,534186.924072,4569218.2905,"West","Forest"
"2978",1488,351.863827758,135.680237226,567296.572232,4588212.88506,"East","Forest"
"2979",1489,0.303709063543,0.0984906585389,532542.129293,4575637.71118,"West","Prairie"
"2980",1489,159.219396287,46.7930421713,568890.490261,4588240.92273,"East","Forest"
"2981",1490,0,0,530959.221289,4572427.82045,"West","Prairie"
"2982",1490,155.413928455,46.934642343,571233.715431,4593918.81386,"East","Forest"
"2983",1491,135.615573327,25.631599632,525271.945534,4567579.87473,"West","Forest"
"2984",1491,177.430539803,69.7665760738,570408.751431,4595519.06786,"East","Forest"
"2985",1492,23.079331693,8.9462695358,528556.720414,4569191.83394,"West","Savanna"
"2986",1492,245.893125157,49.8383542302,572000.771626,4595519.7088,"East","Forest"
"2987",1493,0,0,573642.11804,4593126.59876,"East","Prairie"
"2988",1493,60.8991560525,24.7481623897,529349.936068,4570813.22937,"West","Forest"
"2989",1494,0,0,530962.209738,4567585.19006,"West","Prairie"
"2990",1494,42.0489724097,36.1358728589,571313.194224,4587473.41896,"East","Savanna"
"2991",1495,0,0,573612.63324,4595532.40013,"East","Prairie"
"2992",1495,343.73231708,106.76727409,533380.373489,4569212.81242,"West","Forest"
"2993",1496,166.931488519,49.0595515629,533368.797452,4571628.64288,"West","Forest"
"2994",1496,277.035006549,113.423573511,571285.805814,4589076.57643,"East","Forest"
"2995",1497,0,0,564899.612476,4587366.42837,"East","Prairie"
"2996",1497,0.655592651244,0.324221050836,526947.040761,4569186.93574,"West","Savanna"
"2997",1498,5.36537138351,1.57683080873,572106.30711,4588285.17891,"East","Savanna"
"2998",1498,6.67827210959,3.13013564347,526924.206756,4571596.1286,"West","Savanna"
"2999",1499,0,0,530155.838739,4574024.77427,"West","Prairie"
"3000",1499,35.5593810009,13.3334711859,570473.697165,4589865.36041,"East","Savanna"
"3001",1500,0.93619460284,0.258060983089,528560.396364,4568384.8999,"West","Savanna"
"3002",1500,141.119668428,92.9583088722,570464.39004,4590661.88939,"East","Forest"
"3003",1501,0,0,526087.389569,4567578.62888,"West","Prairie"
"3004",1501,0.217525961198,0.0498203582096,566482.694356,4588999.01471,"East","Prairie"
"3005",1502,21.6270897058,6.76146120082,534990.958028,4570024.13304,"West","Savanna"
"3006",1502,95.7004027665,17.2631911011,569678.169367,4589055.93828,"East","Forest"
"3007",1503,19.5335302555,4.77073279108,534168.592773,4574045.90735,"West","Savanna"
"3008",1503,66.0659731478,47.8373793495,570482.998217,4589068.82939,"East","Forest"
"3009",1504,0,0,534993.479889,4569223.66124,"West","Prairie"
"3010",1504,135.483466245,19.7713398645,572079.491013,4589884.87283,"East","Forest"
"3011",1505,162.934779368,95.7699147204,532575.023298,4569209.48606,"West","Forest"
"3012",1505,647.750814681,127.349430767,570397.18584,4596243.39602,"East","Forest"
"3013",1506,0,0,568053.776747,4590641.63026,"East","Prairie"
"3014",1506,51.9783831781,15.3812959365,533384.598655,4568403.89942,"West","Forest"
"3015",1507,0,0,573681.775462,4590704.54035,"East","Prairie"
"3016",1507,113.85344104,26.0760563234,534975.62342,4574059.21394,"West","Forest"
"3017",1508,0,0,533372.019937,4570822.00804,"West","Prairie"
"3018",1508,0,0,564813.858631,4592201.86965,"East","Prairie"
"3019",1509,1.13713510465,0.260440077746,534988.440292,4570824.49798,"West","Savanna"
"3020",1509,9.87073153449,0.565177804674,566500.526774,4587393.66419,"East","Savanna"
"3021",1510,1.11298880608,0.327096656273,567259.36417,4591437.48464,"East","Savanna"
"3022",1510,3.39299568013,1.004045672,530142.050223,4576438.77214,"West","Savanna"
"3023",1511,0,0,529363.654901,4569195.47107,"West","Prairie"
"3024",1511,38.1178169535,33.6846326425,573654.924807,4592323.75963,"East","Savanna"
"3025",1512,7.90773107209,3.91074072147,528535.660596,4571615.43311,"West","Savanna"
"3026",1512,441.171813073,300.668102003,572876.068165,4590694.9849,"East","Forest"
"3027",1513,0,0,568755.127135,4596210.67771,"East","Prairie"
"3028",1513,192.841752412,16.0251547497,534180.279726,4570823.25902,"West","Forest"
"3029",1514,86.8903769065,4.40280038401,573668.350487,4591514.1567,"East","Forest"
"3030",1514,188.209056279,101.088952638,530941.101336,4575631.38178,"West","Forest"
"3031",1515,0.582543576407,0.213709731435,526105.688549,4569188.18669,"West","Savanna"
"3032",1515,1602.11298374,37.2257362834,569588.807388,4595504.06222,"East","Forest"
"3033",1516,45.2798612097,17.5518879105,530165.610115,4570008.5718,"West","Savanna"
"3034",1516,443.184488206,4.0421681063,568821.067724,4593067.6081,"East","Forest"
"3035",1517,0,0,533363.618787,4573233.93783,"West","Prairie"
"3036",1517,0,0,582614.158054,4589182.39093,"East","Prairie"
"3037",1518,0,0,581813.275015,4589176.93703,"East","Prairie"
"3038",1518,33.0482420065,13.4301246994,533356.331176,4574837.20439,"West","Savanna"
"3039",1519,0,0,578597.532133,4588338.69415,"East","Prairie"
"3040",1519,3.49872518911,0.859822657004,534997.187536,4568414.8239,"West","Savanna"
"3041",1520,7.06363931053,1.03438847294,534950.916234,4576467.7015,"West","Savanna"
"3042",1520,867.99985657,63.7741927811,580195.557679,4589163.46383,"East","Forest"
"3043",1521,17.2833842395,3.54683612359,534972.73083,4572437.63245,"West","Savanna"
"3044",1521,196.889793849,27.6350521151,581801.147375,4589973.65761,"East","Forest"
"3045",1522,0.667473917876,0.400445407128,526074.359872,4572388.63618,"West","Savanna"
"3046",1522,216.772355773,28.5584452223,575375.908787,4587505.38357,"East","Forest"
"3047",1523,0,0,532582.59861,4567591.41253,"West","Prairie"
"3048",1523,192.991451378,70.800113354,578486.448105,4594784.50345,"East","Forest"
"3049",1524,255.932342178,60.6915653407,533365.674238,4572435.27535,"West","Forest"
"3050",1524,522.080227561,35.9777060152,580103.943846,4593990.32124,"East","Forest"
"3051",1525,0,0,536558.65208,4581309.28006,"West","Prairie"
"3052",1525,44.9634388682,9.68290707319,577814.309122,4587530.16852,"East","Savanna"
"3053",1526,0,0,536549.094681,4582919.21676,"West","Prairie"
"3054",1526,27.6115654255,13.4873111891,579415.285503,4587543.09857,"East","Savanna"
"3055",1527,0,0,538957.779303,4582120.64592,"West","Prairie"
"3056",1527,905.372647577,66.5200683252,574454.570712,4593932.8802,"East","Forest"
"3057",1528,0,0,536541.282001,4583728.1402,"West","Prairie"
"3058",1528,49.9048835893,2.85745108668,576885.985861,4593962.58379,"East","Forest"
"3059",1529,0,0,538167.691249,4580510.68314,"West","Prairie"
"3060",1529,746.083068651,32.1338990276,581677.438404,4596384.01404,"East","Forest"
"3061",1530,0,0,537343.003909,4583736.97525,"West","Prairie"
"3062",1530,225.923382696,34.9155056531,580065.27787,4596359.79798,"East","Forest"
"3063",1531,0,0,537326.265161,4585344.53577,"West","Prairie"
"3064",1531,256.600915336,56.6894188837,579389.291169,4589150.09708,"East","Forest"
"3065",1532,0,0,538121.234432,4586124.76316,"West","Prairie"
"3066",1532,482.248606786,54.9807695646,581745.336359,4593202.72088,"East","Forest"
"3067",1533,0,0,539775.116241,4581319.5801,"West","Prairie"
"3068",1533,100.120671239,34.2947596201,576914.925759,4592351.70073,"East","Forest"
"3069",1534,0,0,539767.248063,4582126.01245,"West","Prairie"
"3070",1534,373.673759132,24.2359409273,582588.746962,4590778.97232,"East","Forest"
"3071",1535,0,0,544632.602726,4579707.39097,"West","Prairie"
"3072",1535,290.119860222,19.9928028093,581762.38167,4592399.47096,"East","Forest"
"3073",1536,0,0,544620.296956,4582112.11752,"West","Prairie"
"3074",1536,1345.70470683,361.005365881,581830.424078,4588369.70198,"East","Forest"
"3075",1537,49.6070434323,2.91580615107,544595.428545,4583731.75543,"West","Forest"
"3076",1537,67.1819467907,4.93603126038,579274.751292,4595597.55538,"East","Forest"
"3077",1538,14.4131844837,0.854482399935,542971.111613,4582923.07925,"West","Savanna"
"3078",1538,131.374842606,7.05627322323,580207.047125,4588354.50128,"East","Forest"
"3079",1539,0,0,535731.245797,4583726.12297,"West","Prairie"
"3080",1539,377.196423395,25.99344184,582552.334069,4592404.22974,"East","Forest"
"3081",1540,0,0,538997.867795,4577276.61341,"West","Prairie"
"3082",1540,480.643701482,17.5352945992,582521.896724,4594004.21799,"East","Forest"
"3083",1541,0,0,538123.702501,4585346.85664,"West","Prairie"
"3084",1541,330.13209584,40.8164181008,580916.115077,4593998.14633,"East","Forest"
"3085",1542,0,0,539790.746233,4579706.79007,"West","Prairie"
"3086",1542,140.325604511,17.420488162,580139.38768,4592383.4233,"East","Forest"
"3087",1543,0,0,536517.385661,4586119.29709,"West","Prairie"
"3088",1543,87.8040865892,14.2371159584,576991.959646,4587519.45236,"East","Forest"
"3089",1544,0,0,536535.057811,4584535.12753,"West","Prairie"
"3090",1544,95.3751367836,21.6989555126,576945.530171,4590741.23786,"East","Forest"
"3091",1545,0,0,534944.662386,4577262.22944,"West","Prairie"
"3092",1545,340.871487572,25.0447091637,580218.537482,4587545.52815,"East","Forest"
"3093",1546,0,0,535750.953919,4582106.75677,"West","Prairie"
"3094",1546,109.85069045,6.28982480715,576930.231802,4591546.47262,"East","Forest"
"3095",1547,0,0,538975.33489,4580511.96558,"West","Prairie"
"3096",1547,200.768546553,24.8223454819,576852.139348,4595573.68536,"East","Forest"
"3097",1548,0,0,537364.04379,4580509.4786,"West","Prairie"
"3098",1548,39.4496353852,14.4923333406,581042.877104,4587554.02928,"East","Savanna"
"3099",1549,17.6021869394,5.60123233597,544635.672443,4578897.80874,"West","Savanna"
"3100",1549,121.786343248,26.1650616136,576968.245227,4589122.11374,"East","Forest"
"3101",1550,6.17695638955,1.4522782403,544607.913042,4582921.94225,"West","Savanna"
"3102",1550,109.198660164,32.3137582426,576113.087755,4592343.52457,"East","Forest"
"3103",1551,0.382140729609,0.0782279605673,538191.848591,4578080.1353,"West","Prairie"
"3104",1551,388.173715279,68.6449931276,583283.4387,4595611.02026,"East","Forest"
"3105",1552,27.0643305303,1.78278083054,544625.014762,4581314.54986,"West","Savanna"
"3106",1552,316.825012198,26.3281669323,575262.663662,4594747.72856,"East","Forest"
"3107",1553,53.7175476982,3.53848081307,576048.814316,4595566.40942,"East","Forest"
"3108",1553,88.1153995683,14.1536480392,542193.321008,4580516.94069,"West","Forest"
"3109",1554,11.2967608992,4.62511581567,542964.544365,4585321.47809,"West","Savanna"
"3110",1554,192.069823994,41.2650437226,583388.47569,4590787.56456,"East","Forest"
"3111",1555,0,0,538148.311228,4582115.27218,"West","Prairie"
"3112",1555,60.8745814185,32.6963420332,576956.887476,4589931.67989,"East","Forest"
"3113",1556,0,0,583299.470405,4594806.75027,"East","Prairie"
"3114",1556,1.28829951174,0.447161833574,542158.287463,4583730.57926,"West","Savanna"
"3115",1557,29.0606748929,11.7802090527,536528.932812,4585342.11265,"West","Savanna"
"3116",1557,379.432635109,24.0326692529,581004.413579,4589170.20387,"East","Forest"
"3117",1558,1.58898649743,0.0805151342435,539723.335017,4585337.27709,"West","Savanna"
"3118",1558,198.730751675,7.45167850684,580950.886587,4592391.45288,"East","Forest"
"3119",1559,0,0,541413.591136,4578101.53297,"West","Prairie"
"3120",1559,63.923329601,18.7864489346,583401.760267,4589987.7054,"East","Forest"
"3121",1560,58.5112950691,10.0803576799,543003.834128,4579709.00398,"West","Forest"
"3122",1560,392.320585983,71.5650390438,581728.293906,4594005.95506,"East","Forest"
"3123",1561,36.9963950232,17.3966128537,544638.960239,4578098.64557,"West","Savanna"
"3124",1561,311.076845,85.7479803808,578583.02241,4589136.72056,"East","Forest"
"3125",1562,0.209302371833,0.0896165402345,540610.055066,4577288.82481,"West","Prairie"
"3126",1562,72.9669143886,42.592759197,576183.930104,4587512.42315,"East","Forest"
"3127",1563,1.30258314196,0.308893394243,539798.508048,4578900.43236,"West","Savanna"
"3128",1563,66.1690157907,14.2160141187,579330.55822,4592376.0223,"East","Forest"
"3129",1564,82.7656750656,10.4844966421,541420.788248,4577296.23621,"West","Forest"
"3130",1564,85.2015046966,35.4012365213,581847.578937,4587562.4608,"East","Forest"
"3131",1565,12.4617210793,6.16290053876,542980.347181,4582114.61206,"West","Savanna"
"3132",1565,434.70973872,53.7460449064,582487.792976,4595620.48469,"East","Forest"
"3133",1566,14.6273154222,4.29882667166,536557.001897,4582110.39099,"West","Savanna"
"3134",1566,59.4372675852,17.4680386531,582638.75345,4587572.89897,"East","Forest"
"3135",1567,92.4917359244,11.4353660608,578567.475745,4589941.51845,"East","Forest"
"3136",1567,97.75252765,26.9453736523,540587.526396,4580514.46546,"West","Forest"
"3137",1568,0,0,541332.682306,4585325.21525,"West","Prairie"
"3138",1568,322.763948197,53.1527446237,583365.38118,4591598.27417,"East","Forest"
"3139",1569,2.50104915129,0.280073368631,541399.236459,4579711.20636,"West","Savanna"
"3140",1569,5.35400950871,0.661951665338,575245.486153,4595559.12642,"East","Savanna"
"3141",1570,48.1830717711,7.64180824652,537385.955775,4577269.29323,"West","Forest"
"3142",1570,324.366298172,48.6502134583,578551.921336,4590746.31068,"East","Forest"
"3143",1571,0,0,542225.872787,4577296.06747,"West","Prairie"
"3144",1571,34.4385879544,10.1211682499,578473.468347,4595589.75182,"East","Savanna"
"3145",1572,0,0,574483.087624,4592329.55748,"East","Prairie"
"3146",1572,9.48018337988,4.86612765949,540548.611012,4583733.02809,"West","Savanna"
"3147",1573,13.4904709283,5.2019848346,536563.743268,4578881.17584,"West","Savanna"
"3148",1573,721.997932232,146.336700862,577775.633196,4589129.42007,"East","Forest"
"3149",1574,26.9994563829,12.7094878006,542987.410541,4581316.35278,"West","Savanna"
"3150",1574,404.757822587,230.730542919,575319.217061,4591527.92694,"East","Forest"
"3151",1575,0,0,539798.915607,4578090.92271,"West","Prairie"
"3152",1575,263.578862219,49.8169030452,580884.093594,4595617.64679,"East","Forest"
"3153",1576,89.9152417702,32.9859652546,542179.030245,4582121.06873,"West","Forest"
"3154",1576,580.297279208,47.046555436,580169.839321,4590761.79877,"East","Forest"
"3155",1577,47.8022826657,13.6853023917,539754.935447,4582931.23054,"West","Forest"
"3156",1577,394.31585341,323.68052312,578460.315026,4596339.61744,"East","Forest"
"3157",1578,16.3006453508,6.97941178181,541384.842191,4581321.65173,"West","Savanna"
"3158",1578,133.953507934,29.5936065242,579360.879788,4590754.05544,"East","Forest"
"3159",1579,6.52295185363,1.79804429857,543778.703788,4583731.60349,"West","Savanna"
"3160",1579,758.805767905,15.764194869,580089.989624,4594797.84052,"East","Forest"
"3161",1580,0,0,539782.87937,4580513.23619,"West","Prairie"
"3162",1580,175.709796184,11.574350824,575311.2487,4592335.34422,"East","Forest"
"3163",1581,0,0,538187.278358,4578888.55002,"West","Prairie"
"3164",1581,329.039789801,12.0043384137,583307.426992,4596398.47956,"East","Forest"
"3165",1582,9.15493369272,2.58385246862,539733.028787,4584536.86511,"West","Savanna"
"3166",1582,139.760649468,32.8594435951,576136.358605,4590730.87519,"East","Forest"
"3167",1583,3.20018047604,0.59186771431,543030.853573,4577295.98682,"West","Savanna"
"3168",1583,119.431403083,3.69152389607,581789.017862,4590770.37633,"East","Forest"
"3169",1584,30.9247108966,4.96732098917,539742.726496,4583736.34646,"West","Savanna"
"3170",1584,85.2988707903,3.11195345674,576980.099009,4588320.78703,"East","Forest"
"3171",1585,0,0,535760.030283,4577264.49889,"West","Prairie"
"3172",1585,0,0,580182.697965,4589962.63379,"East","Prairie"
"3173",1586,0,0,539799.422403,4577281.41072,"West","Prairie"
"3174",1586,73.9689466002,6.7465113234,578499.430162,4593979.24512,"East","Forest"
"3175",1587,3.47613310534,0.817281546265,540572.430746,4582126.76665,"West","Savanna"
"3176",1587,204.48697237,40.2026503719,580154.615842,4591572.61274,"East","Forest"
"3177",1588,0,0,538134.212538,4584546.38328,"West","Prairie"
"3178",1588,161.372049794,31.7261487246,580979.429083,4590766.08793,"East","Forest"
"3179",1589,0,0,544588.151934,4584539.199,"West","Prairie"
"3180",1589,227.605862218,66.6605045645,583315.501013,4594002.47217,"East","Forest"
"3181",1590,0.288253226457,0.121521974679,536575.493922,4577266.8655,"West","Prairie"
"3182",1590,287.377060859,67.5658732111,581710.221894,4594817.95243,"East","Forest"
"3183",1591,3.39245718081,1.54708508343,543800.324044,4582113.31853,"West","Savanna"
"3184",1591,213.314486695,48.5315325678,580076.031487,4595605.34912,"East","Forest"
"3185",1592,0.741647413391,0.187899145609,535728.49246,4585331.22639,"West","Savanna"
"3186",1592,148.879136394,26.3279219905,583422.490067,4588385.58787,"East","Forest"
