"","X","FID","density","basal","POINT_X","POINT_Y","Line","water","notree","nodata","Type","distance"
"2791",3060,1529,919.358774791,158.387628835,779620.45,548785.84,"East",NA," ",NA,"Forest",36349.9314932703
"2792",3061,1530,207.104767887,29.068805152,771477.9345,546629.4767,"East",NA," ",NA,"Forest",28000.0236669316
"2793",3062,1530,336.716563995,106.63550082,727980.13,553625.29,"West",NA," ",NA,"Forest",-6476.62907207846
"2794",3063,1531,214.861496442,27.2179818043,729338.58,547107.13,"West",NA," ",NA,"Forest",-4441.44564154147
"2795",3064,1531,246.84715168,30.5193486999,779648.0557,549577.8551,"East",NA," ",NA,"Forest",36492.7721899098
"2796",3065,1532,0,0,728778.1878,553594.3157,"West",NA," ",NA,"Prairie",-5677.98186303268
"2797",3066,1532,465.149376699,188.555734457,777237.728,550508.8892,"East",NA," ",NA,"Forest",34282.2983999027
"2798",3067,1533,0,0,729528.49,551947.2,"West",NA," ",NA,"Prairie",-5111.3561839152
"2799",3068,1533,184.751173669,7.95725812497,771591.69,550658.8,"East",NA," ",NA,"Forest",28798.9403024042
"2800",3069,1534,0,0,721244.56,545808.34,"West",NA," ",NA,"Prairie",-12282.8630094532
"2801",3070,1534,328.671896059,29.9772914224,774677.47,545738.97,"East",NA," ",NA,"Forest",30961.213204396
"2802",3071,1535,0,0,725553.1666,553702.3797,"West",NA," ",NA,"Prairie",-8904.81287541018
"2803",3072,1535,1477.22296432,182.638861533,777297.8159,552124.828,"East",NA," ",NA,"Forest",34689.9399744294
"2804",3073,1536,0,0,726144.6389,548036.768,"West",NA," ",NA,"Prairie",-7763.12269197258
"2805",3074,1536,99.9038203416,36.4478493294,777946.96,547265.72,"East",NA," ",NA,"Forest",34459.9840029222
"2806",3075,1537,0,0,725371.6437,548866.3255,"West",NA," ",NA,"Prairie",-8734.75935625157
"2807",3076,1537,0,0,773083.8551,546587.9083,"East",NA," ",NA,"Prairie",29561.3878793966
"2808",3077,1538,0,0,727895.3,552016.67,"West",NA," ",NA,"Prairie",-6703.43792765212
"2809",3078,1538,0,0,777865.957,544840.2249,"East",NA," ",NA,"Prairie",33973.9109309866
"2810",3079,1539,0,0,726918.3056,547201.4387,"West",NA," ",NA,"Prairie",-6840.06592449117
"2811",3080,1539,54.3985601914,16.0974678639,771415.89,544227.6,"East",NA," ",NA,"Forest",27500.8092174267
"2812",3081,1540,38.2980408488,15.5247229863,725483.6271,552103.3201,"West",NA," ",NA,"Savanna",-9063.62246468099
"2813",3082,1540,151.984687311,46.2840784389,776456.826,551343.0156,"East",NA," ",NA,"Forest",33691.6923650941
"2814",3083,1541,0.649577803163,0.0951231740933,727836.26,550406.32,"West",NA," ",NA,"Savanna",-6740.91959556158
"2815",3084,1541,101.244597128,85.3655205857,774749.0308,548163.3386,"East",NA," ",NA,"Forest",31439.1087939108
"2816",3085,1542,0,0,730934.2047,546243.4626,"West",NA," ",NA,"Prairie",-2725.51832191498
"2817",3086,1542,370.025280248,79.6851952066,779517,545560.37,"East",NA," ",NA,"Forest",35709.4843419643
"2818",3087,1543,0.539392315018,0.127911008248,722935.3549,548156.0952,"West",NA," ",NA,"Savanna",-10926.7561477154
"2819",3088,1543,169.051011665,51.4813065878,773797.9205,544158.5619,"East",NA," ",NA,"Forest",29851.6569339324
"2820",3089,1544,8.42084270193,3.84021357963,725428.8448,550484.3982,"West",NA," ",NA,"Savanna",-9136.75221457566
"2821",3090,1544,916.598054921,54.3403095013,773175.2256,549820.6026,"East",NA," ",NA,"Forest",30163.619684935
"2822",3091,1545,213.529211559,118.583745959,774699.7312,546547.4407,"East",NA," ",NA,"Forest",31134.6658318164
"2823",3092,1545,722.225617856,120.03393607,729601.527,554363.767,"West",NA," ",NA,"Forest",-4945.06385095692
"2824",3093,1546,42.603450981,9.15309459291,727721.75,547169.63,"West",NA," ",NA,"Savanna",-6041.64910905477
"2825",3094,1546,686.209414291,415.034404035,776487.06,552151.1,"East",NA," ",NA,"Forest",33909.4348384858
"2826",3095,1547,19.9554873435,2.77057694395,731010.64,548647.45,"West",NA," ",NA,"Savanna",-3612.07356738674
"2827",3096,1547,442.780763661,198.3345269,770704.855,547457.0723,"East",NA," ",NA,"Forest",27336.7638597288
"2828",3097,1548,31.3854803984,9.7327936836,726205.6928,549648.8627,"West",NA," ",NA,"Savanna",-8243.39735300554
"2829",3098,1548,208.111071618,38.9115800581,776271.7374,544895.9134,"East",NA," ",NA,"Forest",32402.3625788569
"2830",3099,1549,2.46962665377,1.12624046644,731170.42,553483.67,"West",NA," ",NA,"Savanna",-3283.55009486288
"2831",3100,1549,463.698126068,42.5276348425,773128.1986,548205.9473,"East",NA," ",NA,"Forest",29840.452095215
"2832",3101,1550,4.01797390971,3.62396862695,723887.6966,552152.1275,"West",NA," ",NA,"Savanna",-10639.5775543384
"2833",3102,1550,338.82811346,7.03915630796,772304.971,547415.2612,"East",NA," ",NA,"Forest",28918.6426131752
"2834",3103,1551,104.947032241,33.3954361793,730968.35,547047.83,"West",NA," ",NA,"Forest",-2850.03238686967
"2835",3104,1551,384.228032693,10.1239433279,772256.8186,545802.1238,"East",NA," ",NA,"Forest",28593.0785750653
"2836",3105,1552,16.4591895495,0.975779350022,722315.0625,552198.7859,"West",NA," ",NA,"Savanna",-12197.9433395258
"2837",3106,1552,1071.89259599,39.1057916528,774625.73,544142.15,"East",NA," ",NA,"Forest",30670.7361596855
"2838",3107,1553,53.7038954379,17.8511805516,726854.9766,545593.6487,"West",NA," ",NA,"Forest",-6668.40271816732
"2839",3108,1553,581.388558546,17.9702297835,779726.9,551990.66,"East",NA," ",NA,"Forest",37024.079251603
"2840",3109,1554,0,0,724679.64,552127.82,"West",NA," ",NA,"Prairie",-9856.72426163162
"2841",3110,1554,501.991979063,18.8228686776,771569.6407,549854.7361,"East",NA," ",NA,"Forest",28598.478401545
"2842",3111,1555,8.90644903321,1.41255783758,730092.0786,545468.5657,"West",NA," ",NA,"Savanna",-3429.0297848625
"2843",3112,1555,80.0095859081,15.7300847647,779546.5105,546365.4754,"East",NA," ",NA,"Forest",35865.5331621919
"2844",3113,1556,35.9457557381,16.3925849469,723946.4533,553754.5638,"West",NA," ",NA,"Savanna",-10512.3729983903
"2845",3114,1556,139.463908632,38.5137360347,774901.384,552969.2363,"East",NA," ",NA,"Forest",32592.9946009311
"2846",3115,1557,38.1720563327,4.02314981875,726114.86,547233.25,"West",NA," ",NA,"Savanna",-7633.19102218717
"2847",3116,1557,102.641942596,7.95744431729,773148.92,549015.99,"East",NA," ",NA,"Forest",29989.3128944914
"2848",3117,1558,18.9207898849,10.7857189632,730323.5404,551911.5807,"West",NA," ",NA,"Savanna",-4324.86233437164
"2849",3118,1558,751.322882365,28.1718683547,779675.66,550369.87,"East",NA," ",NA,"Forest",36652.1939456715
"2850",3119,1559,43.4785334056,7.93112330046,727688.9961,546366.1097,"West",NA," ",NA,"Savanna",-5913.57258271667
"2851",3120,1559,431.979306468,7.00438865289,773060.23,545779.91,"East",NA," ",NA,"Forest",29377.8627234436
"2852",3121,1560,40.7864561373,14.9627649164,730153.4624,547077.4771,"West",NA," ",NA,"Savanna",-3641.38138609267
"2853",3122,1560,199.128777853,8.07200328334,771434.6481,545025.9696,"East",NA," ",NA,"Forest",27643.9900538697
"2854",3123,1561,1.21470731306,0.445622927041,724568.87,548892.37,"West",NA," ",NA,"Savanna",-9509.03147526642
"2855",3124,1561,559.51373459,38.5573319806,772396.6118,550642.0109,"East",NA," ",NA,"Forest",29577.9312645834
"2856",3125,1562,43.6379477543,12.8247712098,729284.09,545498.03,"West",NA," ",NA,"Savanna",-4237.51574940046
"2857",3126,1562,241.90814231,185.458494089,770608.974,544252.8287,"East",NA," ",NA,"Forest",26706.0211007613
"2858",3127,1563,0,0,727865.778,551211.4979,"West",NA," ",NA,"Prairie",-6688.74673867527
"2859",3128,1563,65.393114321,46.2567114307,776378.24,548929.56,"East",NA," ",NA,"Forest",33162.0474227463
"2860",3129,1564,6.99639806397,2.05617379094,727656.24,545562.59,"West",NA," ",NA,"Savanna",-5866.55929945756
"2861",3130,1564,469.350483901,83.0003667781,777183.9212,548903.5717,"East",NA," ",NA,"Forest",33954.6520223715
"2862",3131,1565,17.3407421211,11.1415149644,729427.1296,549531.3814,"West",NA," ",NA,"Savanna",-5329.86422181302
"2863",3132,1565,140.701208626,12.8329838512,774651.5999,544940.5601,"East",NA," ",NA,"Forest",30805.9613854166
"2864",3133,1566,13.8077063998,4.05795149913,723095.75,552176.43,"West",NA," ",NA,"Savanna",-11423.7394619518
"2865",3134,1566,194.992571741,46.2403630117,779749.3692,552790.1778,"East",NA," ",NA,"Forest",37229.4537046177
"2866",3135,1567,12.6946607282,4.21970657533,728470.1664,545530.3142,"West",NA," ",NA,"Savanna",-5052.02930295586
"2867",3136,1567,198.755484195,56.9016530497,771453.41,545824.34,"East",NA," ",NA,"Forest",27809.3792151019
"2868",3137,1568,20.4141739492,6.7856735905,727168.7876,553653.2451,"West",NA," ",NA,"Savanna",-7288.45277199305
"2869",3138,1568,234.245056834,28.9612682265,776511.3588,552920.5715,"East",NA," ",NA,"Forest",34128.9625077911
"2870",3139,1569,0.189468017052,0.0588509799707,728530.1661,547138.3757,"West",NA," ",NA,"Prairie",-5240.17658625479
"2871",3140,1569,188.088893101,5.81366898105,770786.567,550676.0054,"East",NA," ",NA,"Forest",28021.3311315823
"2872",3141,1570,4.1225121537,1.51236920445,724620.72,550511.36,"West",NA," ",NA,"Savanna",-9942.34406875378
"2873",3142,1570,136.479267563,23.3744121782,777035.8152,544064.8224,"East",NA," ",NA,"Forest",33054.5681008882
"2874",3143,1571,1.83955755279,0.436231022866,728711.8924,551981.9374,"West",NA," ",NA,"Savanna",-5915.28674237766
"2875",3144,1571,200.578745285,35.4705278839,778048.86,550482.85,"East",NA," ",NA,"Forest",35073.5034102419
"2876",3145,1572,89.21554873,43.7595878479,730200.1851,548688.0954,"West",NA," ",NA,"Forest",-4287.44761595623
"2877",3146,1572,95.013387119,12.5655823994,773226.4356,551436.1492,"East",NA," ",NA,"Forest",30573.1133113786
"2878",3147,1573,0,0,729496.511,551140.6136,"West",NA," ",NA,"Prairie",-5056.6184636199
"2879",3148,1573,98.3278188603,57.5958980502,776402.4139,549732.2447,"East",NA," ",NA,"Forest",33317.7853565002
"2880",3149,1574,73.6429019508,67.1677365616,776426.59,550534.93,"East",NA," ",NA,"Forest",33492.0614397078
"2881",3150,1574,92.2188335688,21.8686912156,726236.97,550457.44,"West",NA," ",NA,"Forest",-8331.73758561686
"2882",3151,1575,0,0,723770.0337,548924.9849,"West",NA," ",NA,"Prairie",-10285.7018239902
"2883",3152,1575,249.299240878,22.7379221795,779701.2778,551180.2629,"East",NA," ",NA,"Forest",36829.679563594
"2884",3153,1576,35.1416741737,24.2169068193,729464.53,550334.02,"West",NA," ",NA,"Savanna",-5129.80125551167
"2885",3154,1576,322.8249147,22.2465806256,775486.5984,545717.2494,"East",NA," ",NA,"Forest",31754.4776818845
"2886",3155,1577,6.92198097922,2.83399498213,730265.1585,550300.8985,"West",NA," ",NA,"Savanna",-4342.35206018556
"2887",3156,1577,207.291154033,21.8474834446,774804.6308,549773.6077,"East",NA," ",NA,"Forest",31753.8477671853
"2888",3157,1578,0,0,727036.6127,550431.8822,"West",NA," ",NA,"Prairie",-7535.8390859445
"2889",3158,1578,609.590174404,9.88428481775,770832.7108,552304.7357,"East",NA," ",NA,"Forest",28504.9449205703
"2890",3159,1579,65.6869721935,17.3077216467,726322.5299,552880.0065,"West",NA," ",NA,"Forest",-8147.56754829637
"2891",3160,1579,367.59484572,21.0477255092,773040.2179,544978.6578,"East",NA," ",NA,"Forest",29219.8409163166
"2892",3161,1580,65.6869721935,17.3077216467,727091.4533,552047.7439,"West",NA," ",NA,"Forest",-7485.96762376358
"2893",3162,1580,151.998879624,4.69815711632,771547.59,549050.67,"East",NA," ",NA,"Forest",28419.3750818002
"2894",3163,1581,21.5115349962,10.6384543334,722971.2,548957.6,"West",NA," ",NA,"Savanna",-11065.6222682869
"2895",3164,1581,153.437325181,8.78550594734,777989.61,548877.58,"East",NA," ",NA,"Forest",34747.884574776
"2896",3165,1582,2.41906012054,0.573653740358,730373.333,553523.5028,"West",NA," ",NA,"Savanna",-4081.40723805786
"2897",3166,1582,149.233468346,15.5016314812,776247.75,544096.3,"East",NA," ",NA,"Forest",32275.3615245575
"2898",3167,1583,54.9449785707,18.0409884642,728585.8705,548755.6598,"West",NA," ",NA,"Forest",-5711.68664711592
"2899",3168,1583,138.440378952,32.8296268985,776355.7209,548124.1535,"East",NA," ",NA,"Forest",33026.3977984429
"2900",3169,1584,127.797403796,32.3779501564,774776.07,548970.77,"East",NA," ",NA,"Forest",31586.2183531742
"2901",3170,1584,653.821916128,214.680102775,727937.7111,552820.9825,"West",NA," ",NA,"Forest",-6541.61573138448
"2902",3171,1585,5.49061845453,1.18240841021,726357.45,553681.2,"West",NA," ",NA,"Savanna",-8100.27169972623
"2903",3172,1585,352.375992087,186.407818873,771640.79,552287.38,"East",NA," ",NA,"Forest",29272.8086794169
"2904",3173,1586,54.079116867,30.8275796019,726262.288,551268.1281,"West",NA," ",NA,"Forest",-8293.22879386771
"2905",3174,1586,186.770594508,68.5179533496,772195.8174,544201.9742,"East",NA," ",NA,"Forest",28269.5184750875
"2906",3175,1587,25.2702505919,10.3461369787,724782.646,554531.0733,"West",NA," ",NA,"Savanna",-9735.5800774507
"2907",3176,1587,74.2860570156,50.6275494179,779576.02,547170.58,"East",NA," ",NA,"Forest",36038.9194548691
"2908",3177,1588,298.536738077,44.7761561989,724544.5294,548089.994,"West",NA," ",NA,"Forest",-9335.09650558239
"2909",3178,1588,601.8376254,39.644231379,771525.0269,548242.6417,"East",NA," ",NA,"Forest",28260.9186548643
"2910",3179,1589,52.6438707472,19.3127311582,727751.8844,547976.1037,"West",NA," ",NA,"Forest",-6197.00970887585
"2911",3180,1589,318.602990365,57.4721124367,773201.53,550625.22,"East",NA," ",NA,"Forest",30358.2805471441
"2912",3181,1590,6.69477159186,3.31087585637,731065.78,550267.77,"West",NA," ",NA,"Savanna",-3561.10193465787
"2913",3182,1590,208.616692213,35.9405969911,771670.8734,553049.842,"East",NA," ",NA,"Forest",29529.7098703626
"2914",3183,1591,105.856379626,5.36382192668,774062.5539,552218.9003,"East",NA," ",NA,"Forest",31581.7688944007
"2915",3184,1591,1375.29947622,415.034404035,729389.73,548728.74,"West",NA," ",NA,"Forest",-4993.8105276189
"2916",3185,1592,0.708547297821,0.219724043641,723169.6344,554603.2771,"West",NA," ",NA,"Savanna",-11346.7141461188
"2917",3186,1592,286.912904934,23.8424700238,770657.0042,545852.6205,"East",NA," ",NA,"Forest",27034.9504992099
"2918",3187,1593,289.72444644,6.60624947499,726084.2861,546428.9776,"West",NA," ",NA,"Forest",-7509.15069421358
"2919",3188,1593,857.825512013,80.413321499,773107.48,547395.91,"East",NA," ",NA,"Forest",29712.9546666238
"2920",3189,1594,48.1788352244,20.0183124368,778137.3274,552867.3548,"East",NA," ",NA,"Forest",35685.8524494475
"2921",3190,1594,829.323048303,5.46291448512,731118.59,551875.96,"West",NA," ",NA,"Forest",-3542.54953077705
"2922",3191,1595,8.50310475142,0.262823793159,726053.71,545624.7,"West",NA," ",NA,"Savanna",-7470.2537540559
"2923",3192,1595,428.196609621,289.004605593,774873.77,552190.72,"East",NA," ",NA,"Forest",32357.5706578736
"2924",3193,1596,11.2458425721,0.347599504943,725255.9293,545654.6644,"West",NA," ",NA,"Savanna",-8268.58810715818
"2925",3194,1596,80.2089699103,14.6312945799,776333.21,547318.74,"East",NA," ",NA,"Forest",32891.6548979492
"2926",3195,1597,383.796842635,87.3182560472,773020.21,544177.41,"East",NA," ",NA,"Forest",29083.0616573943
"2927",3196,1597,491.26470423,10.2060274938,724489.1679,546486.1233,"West",NA," ",NA,"Forest",-9098.1552358632
"2928",3197,1598,4.59181857933,1.64963655111,718384.69,553962.34,"West",NA," ",NA,"Savanna",-16077.9834277016
"2929",3198,1598,223.561299794,16.8787472137,774853.481,551383.5851,"East",NA," ",NA,"Forest",32139.7257754723
"2930",3199,1599,30.1770870342,4.4037952409,715099.6549,553329.3971,"West",NA," ",NA,"Savanna",-19353.5635680939
"2931",3200,1599,66.8975155781,11.525140302,778647.5278,544004.3331,"East",NA," ",NA,"Forest",34649.9131812907
"2932",3201,1600,30.3147228126,3.74801001332,714957.4126,550109.5118,"West",NA," ",NA,"Savanna",-19132.6084074947
"2933",3202,1600,135.604334682,14.2920399609,772446.0647,552267.2286,"East",NA," ",NA,"Forest",30039.3177730262
"2934",3203,1601,0,0,712381.7219,546223.5784,"West",NA," ",NA,"Prairie",-21155.0492234331
"2935",3204,1601,163.657076319,66.3410116623,774721.99,547355.91,"East",NA," ",NA,"Forest",31312.1574915431
"2936",3205,1602,0,0,719606.37,545876.66,"West",NA," ",NA,"Prairie",-13922.4424776907
"2937",3206,1602,220.973535306,81.0655147479,774017.3628,550600.834,"East",NA," ",NA,"Forest",31148.9033610321
"2938",3207,1603,0,0,715174.2051,554855.1832,"West",NA," ",NA,"Prairie",-19333.2078218249
"2939",3208,1603,212.540760657,50.4017247418,774833.19,550576.45,"East",NA," ",NA,"Forest",31940.8076940623
"2940",3209,1604,0.077063297155,0.0182747209472,716574.33,550034.5283,"West",NA," ",NA,"Prairie",-17536.7905891362
"2941",3210,1604,182.708602566,128.130464535,778917.7341,552044.6044,"East",NA," ",NA,"Forest",36247.1853326536
"2942",3211,1605,0,0,719917.12,552287.57,"West",NA," ",NA,"Prairie",-14578.9516793243
"2943",3212,1605,330.044043992,100.508707099,778705.2733,545602.2547,"East",NA," ",NA,"Forest",34913.0534523071
"2944",3213,1606,149.411633477,32.1001886704,715801.7185,550872.6272,"West",NA," ",NA,"Forest",-18486.3625050186
"2945",3214,1606,263.560038482,25.7747336392,773278.5881,553011.347,"East",NA," ",NA,"Forest",31050.4159904927
"2946",3215,1607,23.2549534232,4.58376548317,713540.25,554218.27,"West",NA," ",NA,"Savanna",-20928.5614335508
"2947",3216,1607,118.638570641,98.5886837277,775680.415,552170.9124,"East",NA," ",NA,"Forest",33132.7639388759
"2948",3217,1608,0,0,777838.37,544036.31,"East",NA," ",NA,"Prairie",33848.9417767551
"2949",3218,1608,32.4761376787,11.9140729423,713319.55,549385.01,"West",NA," ",NA,"Savanna",-20593.3826389179
"2950",3219,1609,30.3281391253,24.0962320375,713171.47,546188.07,"West",NA," ",NA,"Savanna",-20364.5139853006
"2951",3220,1609,965.246817681,415.034404035,777140.0817,547292.2338,"East",NA," ",NA,"Forest",33675.5281603004
"2952",3221,1610,51.0198993132,2.32669481083,715953.5809,554092.9195,"West",NA," ",NA,"Forest",-18512.211732991
"2953",3222,1610,179.393937755,9.09002499653,773914.7358,547375.9096,"East",NA," ",NA,"Forest",30512.3487452824
"2954",3223,1611,0,0,713572.3208,554909.6657,"West",NA," ",NA,"Prairie",-20934.7744200789
"2955",3224,1611,41.4067992295,71.3358585072,778108.57,552098.55,"East",NA," ",NA,"Savanna",35471.8184975017
"2956",3225,1612,8.24695109312,2.42369924321,715059.9,552523.07,"West",NA," ",NA,"Savanna",-19413.2788214853
"2957",3226,1612,117.249335014,89.5919613761,773962.4936,548993.3764,"East",NA," ",NA,"Forest",30787.3594431046
"2958",3227,1613,165.103918361,28.4441926891,713423.5357,551810.2215,"West",NA," ",NA,"Forest",-21026.9566683242
"2959",3228,1613,265.393064777,221.751997207,779598.2375,547978.2114,"East",NA," ",NA,"Forest",36222.4697225538
"2960",3229,1614,15.4836933021,7.06113288022,714191.6167,550957.7055,"West",NA," ",NA,"Savanna",-20067.8419920267
"2961",3230,1614,77.1636629372,19.5497025624,775577.1527,548950.164,"East",NA," ",NA,"Forest",32373.8006817567
"2962",3231,1615,0,0,718011.32,545943.38,"West",NA," ",NA,"Prairie",-15518.8595791102
"2963",3232,1615,16.3784539918,3.51881209669,779456.69,543972.36,"East",NA," ",NA,"Savanna",35451.2900093681
"2964",3233,1616,0,0,778078.7179,551290.7015,"East",NA," ",NA,"Prairie",35263.9615438399
"2965",3234,1616,66.4002892881,24.3593587943,717576.2229,554006.226,"West",NA," ",NA,"Forest",-16887.4918875827
"2966",3235,1617,0,0,719195.8142,553928.2784,"West",NA," ",NA,"Prairie",-15266.1677389464
"2967",3236,1617,73.921349103,4.38241055329,772348.2544,549033.3279,"East",NA," ",NA,"Forest",29203.9117698574
"2968",3237,1618,125.113405429,38.100934858,773251.34,552247.08,"East",NA," ",NA,"Forest",30807.8192329781
